employee_id,age,years_experience,department,job_title,education_level,location,performance_rating,overtime_hours,projects_completed,salary
8904,22,18,HR,Manager,High School,San Francisco,4.24,16,14,544280
8905,51,8,HR,Director,Bachelor,Chicago,4.04,14,0,290816
8906,54,27,Finance,Lead,Master,Boston,4.87,9,11,752043
8907,45,13,IT,Director,Master,New York,4.74,19,11,1165191
8908,35,26,IT,Junior,High School,Seattle,1.86,13,3,203213
8909,57,17,Sales,Director,PhD,Chicago,2.86,15,8,767130
8910,26,5,Finance,Director,Master,Seattle,4.65,5,1,441759
8911,32,32,HR,Senior,Master,Seattle,3.56,6,1,301306
8912,45,24,Marketing,Lead,Master,New York,2.85,9,14,614033
8913,52,12,Sales,Junior,Bachelor,Austin,1.44,18,1,123517
8914,34,22,Engineering,Mid-Level,Master,Remote,2.41,17,9,371199
8915,37,32,Operations,Manager,High School,Remote,3.66,8,9,285044
8916,45,20,Finance,Manager,Master,Austin,4.11,1,6,443833
8917,34,33,Operations,Lead,High School,Boston,2.79,8,6,278193
8918,45,16,Sales,Director,PhD,New York,1.22,3,5,569772
8919,47,9,IT,Senior,Bachelor,Remote,3.53,10,1,203831
8920,23,22,Marketing,Director,PhD,Austin,4.69,16,4,687839
8921,37,1,Sales,Lead,Master,San Francisco,2.99,2,14,383649
8922,59,34,Finance,Manager,PhD,San Francisco,4.71,14,12,1437690
8923,22,13,HR,Manager,Master,Austin,2.42,1,5,248342
8924,32,1,Engineering,Director,High School,Remote,4.55,15,5,341536
8925,56,18,HR,Director,Master,Seattle,4.15,3,9,571873
8926,64,15,HR,Director,Bachelor,Seattle,4.85,17,5,515677
8927,50,24,Finance,Mid-Level,PhD,Austin,4.16,9,14,487417
8928,58,0,HR,Senior,Master,Boston,2.29,5,5,164192
8929,38,1,HR,Senior,High School,Seattle,4.6,10,0,120065
8930,60,26,Finance,Manager,PhD,Boston,3.68,9,11,902291
8931,63,1,Finance,Manager,Bachelor,San Francisco,1.65,0,3,250362
8932,49,29,Marketing,Lead,Master,Chicago,1.18,15,0,317392
8933,50,9,HR,Lead,Bachelor,New York,2.46,4,12,293863
8934,64,18,Sales,Mid-Level,High School,Chicago,4.15,8,11,253618
8935,24,15,IT,Manager,PhD,Boston,3.47,16,14,958136
8936,31,12,Engineering,Lead,PhD,Seattle,3.11,3,12,619043
8937,63,7,Operations,Mid-Level,PhD,Chicago,1.01,1,2,95209
8938,35,30,Engineering,Senior,High School,Boston,2.74,1,11,404520
8939,33,24,Finance,Manager,Master,Remote,1.63,4,10,434920
8940,63,20,Operations,Junior,Master,Chicago,2.82,1,13,167460
8941,51,28,Finance,Manager,Master,San Francisco,4.97,12,10,1061849
8942,53,5,IT,Lead,Bachelor,Boston,4.52,4,10,377302
8943,53,17,IT,Manager,High School,San Francisco,2.24,0,10,430479
8944,63,34,Marketing,Junior,PhD,Chicago,3.37,14,1,252024
8945,53,26,HR,Manager,High School,Austin,3.01,18,1,259031
8946,47,4,Finance,Lead,High School,Austin,1.52,13,5,183561
8947,22,6,IT,Senior,High School,New York,4.96,11,0,240274
8948,63,9,Finance,Lead,PhD,Remote,2.7,1,3,238211
8949,23,9,Engineering,Mid-Level,PhD,Austin,3.02,19,8,368459
8950,38,27,HR,Lead,Bachelor,Remote,3.59,0,2,198050
8951,51,9,Marketing,Mid-Level,High School,New York,1.77,2,7,141160
8952,60,34,IT,Manager,Master,Chicago,1.89,10,8,715827
8953,28,34,Finance,Mid-Level,Bachelor,New York,1.77,16,1,320477
8954,48,19,Finance,Director,PhD,New York,2.54,4,4,717267
8955,30,12,Finance,Manager,PhD,New York,1.8,16,5,587545
8956,43,10,Engineering,Mid-Level,Bachelor,Remote,4.71,17,4,234813
8957,55,18,IT,Lead,Master,San Francisco,3.86,2,5,542960
8958,22,27,Finance,Junior,High School,Remote,4.59,14,4,174252
8959,30,3,Finance,Manager,High School,Remote,4.39,15,6,252167
8960,41,18,Engineering,Mid-Level,Master,New York,3.81,14,4,433553
8961,40,13,Finance,Junior,High School,Seattle,1.97,16,4,153887
8962,57,30,HR,Mid-Level,PhD,Boston,3.46,17,11,469908
8963,61,27,HR,Mid-Level,Bachelor,Chicago,1.75,7,6,186884
8964,25,18,Engineering,Mid-Level,Master,San Francisco,1.53,13,2,348600
8965,30,0,HR,Lead,Bachelor,Boston,3.53,3,9,207868
8966,62,22,Operations,Mid-Level,High School,Chicago,3.5,9,6,163729
8967,43,27,Operations,Junior,High School,Remote,1.63,19,7,109539
8968,39,3,Operations,Director,PhD,San Francisco,2.41,6,4,369168
8969,33,17,Marketing,Mid-Level,PhD,Remote,1.27,19,3,201161
8970,63,24,Finance,Director,High School,Chicago,3.86,0,1,371712
8971,64,17,Marketing,Senior,High School,Austin,4.95,6,4,191173
8972,60,5,HR,Manager,PhD,Chicago,3.96,11,5,341955
8973,30,18,Engineering,Lead,PhD,Austin,4.38,3,13,654763
8974,27,11,Operations,Senior,Master,Remote,2.91,6,10,186562
8975,40,24,Engineering,Senior,PhD,Austin,1.38,14,8,507183
8976,28,34,Marketing,Junior,Master,Seattle,3.91,1,5,238729
8977,37,0,HR,Junior,Master,Chicago,2.03,1,5,86288
8978,26,4,IT,Director,Bachelor,Remote,2.55,4,5,300233
8979,37,0,Finance,Director,PhD,Remote,3.81,2,7,380802
8980,22,7,IT,Lead,Master,Austin,4.62,15,5,388296
8981,58,17,HR,Lead,Bachelor,Seattle,2.94,3,10,309519
8982,60,8,Operations,Manager,Bachelor,San Francisco,4.85,14,10,412708
8983,40,4,HR,Mid-Level,PhD,Austin,3.08,16,12,225776
8984,58,3,Engineering,Lead,PhD,New York,1.49,10,13,545575
8985,38,28,Sales,Lead,Bachelor,San Francisco,3.07,3,0,353345
8986,47,0,Operations,Director,Master,Remote,4.44,3,0,173827
8987,43,29,IT,Mid-Level,PhD,Seattle,3.15,3,14,570306
8988,29,0,Finance,Manager,Bachelor,San Francisco,3.99,18,9,492318
8989,54,2,Operations,Junior,Bachelor,San Francisco,3.19,1,14,119640
8990,23,21,Operations,Manager,Master,Remote,3.18,15,11,389309
8991,51,7,Finance,Mid-Level,High School,New York,2.14,19,13,263562
8992,41,17,IT,Junior,Master,New York,1.81,12,1,221767
8993,39,24,Operations,Junior,Bachelor,New York,2.12,7,12,185793
8994,64,19,Engineering,Junior,Master,New York,2.76,18,0,275563
8995,31,30,HR,Manager,PhD,Seattle,4.24,1,2,457243
8996,45,29,Engineering,Director,Bachelor,New York,4.32,16,2,940471
8997,25,15,HR,Mid-Level,Master,Seattle,1.65,11,3,184027
8998,58,1,Sales,Manager,Master,Seattle,3.21,13,5,342381
8999,25,16,Operations,Manager,Master,Boston,2.66,11,12,425442
9000,34,9,Sales,Senior,Master,Remote,3.28,12,12,294698
9001,46,6,Marketing,Lead,Bachelor,Boston,3.59,9,9,298877
9002,34,8,IT,Manager,Master,New York,2.12,3,6,431608
9003,39,16,HR,Senior,PhD,Seattle,4.68,6,13,446505
9004,45,8,Engineering,Director,High School,San Francisco,4.74,1,8,566925
9005,23,8,Engineering,Director,High School,Austin,1.42,14,7,376731
9006,54,23,Operations,Mid-Level,High School,Austin,3.81,3,14,178735
9007,40,10,Engineering,Senior,PhD,Boston,1.13,8,5,359303
9008,30,7,Marketing,Manager,High School,New York,1.19,5,8,248365
9009,49,24,Finance,Mid-Level,Bachelor,Chicago,4.83,16,3,308670
9010,56,1,Engineering,Senior,Bachelor,Austin,3.78,6,10,258050
9011,60,9,Operations,Manager,PhD,Remote,2.3,15,5,253264
9012,31,23,Sales,Mid-Level,PhD,Remote,3.68,16,6,322889
9013,22,15,IT,Mid-Level,Bachelor,Seattle,4.38,7,1,240221
9014,63,18,Engineering,Lead,PhD,Remote,4.48,2,11,557454
9015,42,30,Engineering,Director,PhD,Seattle,1.08,19,0,866240
9016,30,10,Engineering,Manager,Bachelor,Austin,4.27,5,13,489323
9017,36,5,Operations,Lead,Bachelor,San Francisco,4.41,17,9,331968
9018,56,5,IT,Mid-Level,Master,Austin,3.38,10,7,244431
9019,26,31,Finance,Mid-Level,Master,Boston,2.92,5,12,456414
9020,62,12,Engineering,Senior,High School,Remote,1.44,12,7,215449
9021,43,2,Finance,Lead,PhD,New York,1.96,8,10,422814
9022,62,34,Finance,Junior,Bachelor,New York,2.96,7,6,291921
9023,44,16,IT,Manager,High School,Seattle,4.46,12,8,510933
9024,28,2,IT,Director,Master,Austin,4.21,13,8,539726
9025,44,33,Marketing,Lead,PhD,Chicago,2.98,0,11,540058
9026,46,11,Sales,Mid-Level,High School,Boston,4.14,4,2,156677
9027,48,23,Engineering,Senior,PhD,Seattle,4.06,5,0,446783
9028,62,5,Engineering,Manager,High School,Austin,3.32,8,14,364222
9029,27,10,Engineering,Director,PhD,Boston,1.88,19,8,894371
9030,55,26,Finance,Manager,PhD,Chicago,2.39,12,0,502941
9031,30,23,IT,Senior,Bachelor,Seattle,1.66,0,11,365656
9032,54,17,HR,Mid-Level,PhD,Remote,1.03,5,0,125867
9033,27,26,Sales,Director,Master,Boston,1.32,6,11,725943
9034,58,20,Operations,Junior,Bachelor,Seattle,4.04,9,12,197736
9035,52,33,Engineering,Senior,PhD,Boston,1.13,3,12,647190
9036,55,32,HR,Junior,Master,Boston,2.6,17,12,320123
9037,62,17,HR,Lead,Master,Remote,4.94,15,14,429368
9038,50,2,IT,Manager,High School,Seattle,4.18,18,4,342924
9039,35,23,HR,Director,Bachelor,New York,4.0,10,1,466337
9040,57,0,Sales,Mid-Level,Bachelor,Remote,2.1,16,14,166642
9041,57,5,HR,Junior,High School,Chicago,3.57,1,1,55376
9042,36,18,Operations,Mid-Level,High School,Seattle,2.99,6,4,131498
9043,29,21,Engineering,Lead,High School,New York,3.5,8,6,457491
9044,47,7,Operations,Junior,Bachelor,San Francisco,2.74,13,5,136506
9045,57,4,Engineering,Mid-Level,Master,Austin,3.12,16,4,230547
9046,42,8,Marketing,Mid-Level,Master,Seattle,4.95,14,2,227386
9047,49,20,Finance,Lead,PhD,New York,2.32,6,8,585579
9048,25,27,HR,Senior,Bachelor,Seattle,1.87,6,7,272632
9049,37,3,Operations,Director,Bachelor,Seattle,2.79,13,13,371627
9050,43,23,Finance,Lead,High School,Seattle,3.1,8,10,424624
9051,33,7,Finance,Junior,Bachelor,Remote,1.34,8,2,92044
9052,37,16,Finance,Junior,Bachelor,Boston,4.22,16,6,245818
9053,61,33,Finance,Manager,Master,San Francisco,2.69,1,2,580890
9054,59,19,Finance,Mid-Level,Bachelor,Chicago,2.65,11,10,309818
9055,63,15,Engineering,Director,Master,Chicago,3.64,15,5,773366
9056,58,9,Sales,Junior,Master,Seattle,4.09,1,2,139949
9057,50,33,HR,Senior,Bachelor,New York,4.94,14,7,459354
9058,39,9,HR,Senior,Master,Remote,1.69,5,2,127020
9059,31,29,Engineering,Lead,High School,Seattle,2.38,10,4,419807
9060,63,29,Operations,Junior,Master,Boston,1.67,16,2,170142
9061,60,24,Engineering,Director,Bachelor,Boston,4.52,3,13,987206
9062,39,6,IT,Director,High School,Seattle,3.19,18,7,489192
9063,22,19,Finance,Junior,High School,Chicago,4.41,4,9,187692
9064,60,16,Sales,Manager,Bachelor,Boston,4.94,11,13,624104
9065,42,2,HR,Manager,PhD,Austin,3.2,18,8,332764
9066,22,25,Operations,Manager,Master,New York,1.47,0,14,430515
9067,36,9,Marketing,Junior,Master,New York,2.45,10,5,167495
9068,25,33,Engineering,Lead,PhD,Boston,1.14,5,14,844282
9069,41,13,Marketing,Director,High School,Chicago,4.4,3,13,430981
9070,31,7,HR,Lead,PhD,Remote,1.07,16,9,246692
9071,44,26,Engineering,Lead,Bachelor,Seattle,3.37,11,3,509353
9072,62,9,HR,Lead,PhD,Austin,1.42,9,9,270326
9073,55,14,Engineering,Senior,High School,Austin,1.03,13,3,203895
9074,54,21,Operations,Junior,Bachelor,Seattle,2.02,6,4,113846
9075,55,30,HR,Mid-Level,Bachelor,Remote,3.21,10,11,231715
9076,60,1,IT,Junior,Bachelor,Austin,1.3,2,10,109364
9077,31,30,Marketing,Lead,Master,San Francisco,3.46,7,14,745827
9078,41,13,Sales,Senior,Master,Boston,3.69,19,2,346449
9079,22,9,Operations,Senior,Bachelor,Austin,4.88,4,10,187228
9080,34,29,IT,Junior,PhD,Remote,4.6,3,3,241175
9081,22,14,Operations,Mid-Level,Master,Boston,3.27,12,13,273261
9082,26,13,Engineering,Lead,High School,Chicago,4.17,3,11,384072
9083,37,30,Marketing,Senior,Master,Chicago,2.45,5,14,435007
9084,36,28,HR,Lead,PhD,Seattle,3.34,1,3,375127
9085,49,26,Marketing,Lead,Master,Chicago,2.61,4,0,279646
9086,52,20,Operations,Director,PhD,San Francisco,2.35,14,0,510476
9087,44,8,Engineering,Lead,PhD,Chicago,3.91,7,8,518038
9088,64,19,Marketing,Manager,Master,Boston,2.19,1,2,311550
9089,38,34,IT,Director,PhD,New York,2.52,4,4,987800
9090,55,14,HR,Lead,PhD,New York,2.47,8,1,300926
9091,34,23,Finance,Lead,High School,Boston,4.48,7,0,313559
9092,35,15,Operations,Mid-Level,Bachelor,New York,1.68,13,6,180780
9093,32,10,Sales,Director,Bachelor,Austin,2.53,15,9,458834
9094,49,7,Sales,Director,Master,New York,4.55,1,8,563693
9095,63,2,Operations,Mid-Level,PhD,Remote,1.06,2,3,85382
9096,53,18,Finance,Manager,Master,San Francisco,4.79,3,3,572514
9097,56,2,Engineering,Director,Master,Chicago,4.6,14,2,532798
9098,52,24,Marketing,Manager,Bachelor,New York,2.67,4,14,550181
9099,38,10,Marketing,Lead,PhD,New York,3.61,14,2,392837
9100,30,15,Finance,Senior,Master,Remote,4.96,17,1,285404
9101,31,16,IT,Senior,Master,Seattle,3.22,12,2,374999
9102,29,23,Finance,Junior,Bachelor,San Francisco,1.39,10,12,299955
9103,42,16,HR,Senior,Bachelor,Seattle,4.41,9,4,256160
9104,34,19,HR,Senior,Bachelor,San Francisco,1.54,3,7,248700
9105,26,21,Sales,Mid-Level,Master,New York,2.03,19,7,376091
9106,27,5,Engineering,Junior,PhD,Austin,4.49,4,4,201987
9107,51,6,Engineering,Junior,Bachelor,New York,2.02,0,14,203027
9108,52,13,IT,Mid-Level,Bachelor,Austin,3.98,12,10,288570
9109,38,10,Finance,Senior,PhD,Seattle,2.79,13,0,316054
9110,32,11,Sales,Senior,Master,Remote,4.04,15,9,316444
9111,41,4,Sales,Junior,Master,Chicago,1.93,12,13,183442
9112,30,4,HR,Senior,PhD,Boston,2.68,14,1,209463
9113,23,19,Marketing,Junior,Bachelor,Chicago,2.27,8,7,157986
9114,58,14,IT,Senior,High School,New York,2.0,2,9,281796
9115,22,25,Engineering,Lead,PhD,New York,2.26,1,14,827287
9116,25,32,IT,Mid-Level,High School,Austin,2.29,11,13,330514
9117,57,29,Sales,Director,Master,San Francisco,4.82,17,8,1259006
9118,46,23,HR,Manager,Master,Seattle,3.13,3,10,472015
9119,24,22,HR,Lead,High School,Seattle,2.85,19,6,301825
9120,30,8,HR,Senior,Bachelor,Seattle,3.01,14,8,241406
9121,43,2,IT,Manager,High School,Austin,4.98,0,11,279644
9122,44,6,Marketing,Director,Bachelor,San Francisco,3.61,7,8,492972
9123,33,21,Sales,Lead,PhD,San Francisco,3.81,16,13,910694
9124,31,13,Finance,Director,Master,Remote,2.25,4,10,460977
9125,55,28,Finance,Mid-Level,Master,San Francisco,2.89,6,5,406631
9126,64,15,HR,Manager,High School,San Francisco,1.74,2,5,239268
9127,31,33,HR,Director,PhD,New York,3.74,5,6,832458
9128,51,9,Marketing,Manager,High School,Boston,2.38,12,0,208649
9129,43,6,HR,Mid-Level,High School,Seattle,3.99,15,10,177832
9130,27,24,Operations,Director,High School,Boston,1.85,16,8,406921
9131,23,26,Sales,Lead,Bachelor,Chicago,2.61,5,0,273568
9132,51,14,HR,Manager,Master,Chicago,2.88,4,7,321989
9133,23,31,HR,Director,Master,Chicago,1.67,17,9,672898
9134,53,27,Sales,Mid-Level,High School,Austin,1.28,3,1,124345
9135,63,8,Engineering,Director,Bachelor,Chicago,2.27,11,9,554839
9136,37,6,Operations,Director,Master,Seattle,3.18,15,14,522289
9137,33,15,Operations,Lead,Bachelor,Remote,3.61,10,10,236322
9138,22,25,Finance,Senior,PhD,Chicago,2.7,10,12,587735
9139,29,34,HR,Junior,Bachelor,Chicago,3.0,5,12,215363
9140,34,16,Sales,Senior,Bachelor,Remote,3.17,15,14,321516
9141,36,22,Finance,Senior,PhD,New York,3.05,5,6,494038
9142,29,7,IT,Junior,Master,Chicago,1.36,8,4,155375
9143,31,1,IT,Director,Master,Remote,2.62,17,7,433670
9144,26,30,Marketing,Senior,Bachelor,Boston,1.82,0,12,332952
9145,40,31,IT,Senior,Bachelor,New York,3.13,17,10,662138
9146,59,28,IT,Mid-Level,PhD,San Francisco,4.03,18,9,768127
9147,32,2,Engineering,Mid-Level,PhD,Austin,3.32,8,6,245924
9148,64,7,HR,Lead,Master,New York,1.89,13,7,312514
9149,41,1,Engineering,Manager,Master,New York,1.83,11,1,344026
9150,41,30,HR,Director,PhD,Boston,1.15,9,9,702742
9151,42,19,HR,Lead,Bachelor,Remote,2.71,8,10,262299
9152,39,28,HR,Mid-Level,PhD,Seattle,2.73,11,8,354410
9153,31,16,Engineering,Mid-Level,Master,Seattle,1.95,4,11,357004
9154,55,9,Operations,Junior,Bachelor,Chicago,4.06,18,5,129659
9155,47,21,Marketing,Junior,High School,San Francisco,2.55,9,10,204914
9156,51,5,Operations,Mid-Level,High School,Remote,3.68,1,5,73518
9157,30,33,Sales,Senior,PhD,Boston,3.56,5,5,503774
9158,52,30,Sales,Lead,Master,Remote,3.42,4,0,281843
9159,63,11,IT,Mid-Level,Bachelor,Remote,4.63,0,13,231190
9160,25,11,Operations,Director,High School,Boston,1.06,17,6,281313
9161,27,15,Marketing,Mid-Level,Bachelor,New York,1.27,14,1,168923
9162,35,24,IT,Junior,Bachelor,San Francisco,3.89,1,14,372168
9163,25,21,Marketing,Lead,Bachelor,Remote,2.41,14,1,222492
9164,47,26,HR,Lead,Bachelor,Boston,4.95,10,4,385469
9165,60,23,HR,Manager,PhD,Seattle,1.87,12,12,611025
9166,38,11,Sales,Mid-Level,Bachelor,Austin,1.73,19,5,185847
9167,40,17,HR,Manager,High School,Remote,3.35,14,0,185233
9168,27,15,IT,Junior,High School,Austin,2.12,9,11,176610
9169,50,3,HR,Manager,PhD,Boston,2.36,16,13,440871
9170,32,11,Marketing,Senior,High School,New York,4.68,4,13,288921
9171,37,32,Engineering,Mid-Level,Bachelor,Remote,1.1,0,0,168087
9172,51,21,Operations,Mid-Level,High School,Austin,3.13,18,0,116914
9173,46,17,Finance,Lead,Master,New York,2.34,11,13,628333
9174,61,32,Finance,Manager,Bachelor,Chicago,2.38,6,14,645937
9175,32,26,HR,Lead,PhD,Chicago,1.99,1,6,342473
9176,28,18,HR,Director,Master,Remote,1.54,14,11,449624
9177,47,13,Operations,Manager,High School,New York,1.14,19,0,199469
9178,43,24,Finance,Manager,Master,Boston,4.95,12,8,790996
9179,46,33,Marketing,Junior,High School,Chicago,3.64,6,2,152539
9180,40,23,Finance,Manager,High School,Seattle,4.11,13,14,646785
9181,52,22,Finance,Lead,High School,Remote,1.26,19,11,328184
9182,47,4,IT,Director,PhD,Remote,1.06,15,9,487669
9183,63,23,Finance,Manager,Master,Chicago,3.4,8,12,682674
9184,62,4,HR,Manager,PhD,Seattle,3.9,18,1,339562
9185,57,5,IT,Mid-Level,High School,Austin,2.58,4,5,131800
9186,44,3,HR,Mid-Level,Bachelor,Boston,2.55,9,14,180811
9187,34,9,Operations,Director,Bachelor,New York,2.54,7,1,265298
9188,46,0,Finance,Mid-Level,PhD,Chicago,1.61,13,4,191125
9189,23,20,HR,Senior,Bachelor,Remote,4.02,10,4,200082
9190,23,2,Operations,Mid-Level,Master,Boston,1.86,0,8,113559
9191,37,30,Finance,Senior,Bachelor,Chicago,2.3,9,11,436897
9192,30,26,Marketing,Director,Bachelor,Austin,3.69,1,13,550269
9193,49,16,HR,Senior,High School,Boston,1.0,6,13,209535
9194,34,22,Engineering,Director,Master,San Francisco,4.07,16,12,1518462
9195,56,12,Operations,Lead,Master,Remote,4.6,4,3,183371
9196,62,26,HR,Mid-Level,Bachelor,Austin,1.21,9,7,181504
9197,34,19,Marketing,Manager,High School,New York,3.37,4,6,331816
9198,52,12,Marketing,Junior,Bachelor,Boston,2.63,4,6,140448
9199,42,23,HR,Manager,Bachelor,Seattle,1.31,8,0,243713
9200,53,2,Sales,Mid-Level,PhD,Chicago,3.73,10,5,208523
9201,55,9,Operations,Manager,High School,Seattle,3.45,14,5,235333
9202,29,0,Finance,Mid-Level,PhD,Boston,3.57,4,9,257116
9203,62,12,Finance,Mid-Level,Bachelor,New York,4.25,16,7,335049
9204,23,13,Marketing,Manager,Bachelor,Seattle,2.15,18,5,363377
9205,59,32,HR,Senior,High School,Seattle,3.71,13,7,307682
9206,53,1,Sales,Lead,Master,Seattle,3.97,1,12,329366
9207,61,1,Operations,Lead,Bachelor,Remote,1.68,13,5,124575
9208,49,30,Engineering,Lead,Bachelor,Boston,4.83,19,7,801746
9209,58,3,Finance,Lead,PhD,Chicago,2.36,3,4,273858
9210,62,33,IT,Junior,PhD,Remote,3.85,2,8,295196
9211,22,18,Operations,Director,High School,Seattle,4.02,14,11,452769
9212,62,8,Operations,Mid-Level,PhD,Austin,3.02,15,3,161115
9213,31,23,Sales,Junior,Master,Austin,1.51,9,5,170126
9214,25,12,Operations,Lead,Bachelor,Chicago,2.1,17,10,267347
9215,56,29,Finance,Lead,PhD,Remote,1.94,18,1,420030
9216,31,18,HR,Manager,Master,San Francisco,3.07,1,2,355319
9217,32,9,Finance,Lead,Bachelor,San Francisco,2.05,9,3,319402
9218,35,13,Engineering,Mid-Level,Bachelor,Austin,3.19,1,2,194415
9219,59,19,HR,Lead,Master,Seattle,2.15,15,11,439690
9220,33,3,Marketing,Lead,Bachelor,New York,1.0,4,12,247091
9221,38,4,Sales,Junior,Master,Boston,2.45,3,14,182159
9222,37,31,Finance,Mid-Level,Master,Remote,3.43,16,6,354408
9223,56,5,HR,Senior,PhD,Chicago,4.09,12,8,285481
9224,23,13,Operations,Manager,High School,New York,1.11,11,5,206250
9225,32,5,HR,Senior,Master,Remote,2.03,16,2,141167
9226,62,13,Finance,Director,PhD,Seattle,4.94,8,13,1024368
9227,24,11,Marketing,Junior,Bachelor,Boston,2.05,19,12,197050
9228,50,26,Finance,Lead,PhD,Remote,4.11,0,14,562933
9229,39,25,Marketing,Manager,Master,Austin,3.04,0,12,442248
9230,41,11,Operations,Director,PhD,Remote,1.49,1,8,279996
9231,35,7,Finance,Director,High School,Chicago,3.57,13,0,303835
9232,55,9,HR,Mid-Level,Bachelor,New York,4.87,4,14,257618
9233,52,15,Engineering,Manager,PhD,Boston,4.55,0,4,597205
9234,61,25,Engineering,Director,Bachelor,Austin,3.76,0,13,751282
9235,63,7,Operations,Junior,Master,Austin,3.05,14,12,146379
9236,39,28,IT,Lead,High School,Boston,2.28,0,10,395554
9237,51,19,IT,Junior,High School,San Francisco,2.43,15,10,287533
9238,46,16,HR,Director,PhD,Remote,2.38,9,14,538369
9239,40,18,Engineering,Mid-Level,Bachelor,Remote,4.69,4,9,273219
9240,29,16,Operations,Senior,Bachelor,San Francisco,1.85,1,14,255733
9241,49,0,Marketing,Lead,PhD,Boston,2.51,13,9,339045
9242,29,28,HR,Lead,PhD,Boston,2.73,10,4,446913
9243,52,13,IT,Junior,PhD,Boston,2.64,18,1,253327
9244,24,16,Marketing,Junior,PhD,Austin,1.02,18,4,164984
9245,24,12,HR,Junior,High School,Seattle,2.08,18,0,92922
9246,43,28,Marketing,Director,PhD,Remote,2.99,2,0,406907
9247,38,33,Marketing,Lead,Bachelor,Seattle,4.04,10,10,552810
9248,57,26,Engineering,Junior,Master,Remote,3.28,19,13,375578
9249,38,32,HR,Manager,Bachelor,Chicago,2.54,15,3,390591
9250,35,28,Finance,Director,PhD,Austin,3.66,16,14,1222335
9251,30,18,Engineering,Director,High School,Remote,3.66,19,14,693562
9252,51,23,Marketing,Manager,PhD,Austin,1.99,3,5,374171
9253,42,13,Marketing,Manager,Master,San Francisco,1.42,14,12,567736
9254,33,4,IT,Director,PhD,Boston,4.21,10,13,888635
9255,58,23,Finance,Lead,Master,Austin,3.12,15,10,559656
9256,53,33,IT,Junior,PhD,Austin,1.71,19,1,282484
9257,32,30,Finance,Mid-Level,High School,Boston,2.05,3,4,215123
9258,41,29,Marketing,Junior,Bachelor,Seattle,4.07,4,10,249660
9259,56,8,Finance,Lead,Master,Chicago,3.61,18,9,465383
9260,32,26,Sales,Manager,Bachelor,San Francisco,4.78,15,4,665099
9261,29,27,IT,Lead,PhD,New York,2.86,18,2,716126
9262,25,25,IT,Junior,Bachelor,Seattle,1.21,15,3,219354
9263,48,17,Engineering,Lead,High School,Austin,3.8,0,10,329675
9264,61,7,HR,Mid-Level,High School,Chicago,2.02,2,12,118915
9265,59,17,IT,Lead,Bachelor,New York,2.3,1,1,305229
9266,51,19,Finance,Senior,Bachelor,Remote,1.79,9,12,286370
